codi_indicador,any,codi_municipi,valor_final,valor_numerador,valor_denominador
16.6.1,2023,08283,"77,14",,
16.6.1,2023,08284,"78,33",,
16.6.1,2023,08285,"82,61",,
16.6.1,2023,08286,"66,92",,
16.6.1,2023,08287,"55,20",,
16.6.1,2023,08288,"54,84",,
16.6.1,2023,08289,"61,63",,
16.6.1,2023,08290,"60,76",,
16.6.1,2023,08291,"55,17",,
16.6.1,2023,08292,"47,12",,
16.6.1,2023,08293,"51,49",,
16.6.1,2023,08294,"61,89",,
16.6.1,2023,08295,"67,64",,
16.6.1,2023,08296,"56,29",,
16.6.1,2023,08297,"55,41",,
16.6.1,2023,08298,"87,09",,
16.6.1,2023,08299,"50,19",,
16.6.1,2023,08300,"71,56",,
16.6.1,2023,08301,"77,78",,
16.6.1,2023,08302,"75,34",,
16.6.1,2023,08303,"59,04",,
16.6.1,2023,08304,"45,96",,
16.6.1,2023,08305,"75,89",,
16.6.1,2023,08306,"64,62",,
16.6.1,2023,08307,"80,68",,
16.6.1,2023,08308,"33,38",,
16.6.1,2023,08901,"52,55",,
16.6.1,2023,08902,"64,42",,
16.6.1,2023,08903,"51,28",,
16.6.1,2023,08904,"77,47",,
16.6.1,2023,08905,"59,52",,
